"date","party","est","lower","upper"
2023-11-20,"LLRA.KSS",0.0188206303732809,0.0105879041182348,0.044957592228864
2023-11-20,"TT.LT",0.0221850244558161,0.01405322702217,0.0427701185055586
2023-11-20,"VL",0.0781238812166137,0.0479471249392965,0.142105863094686
2023-11-20,"NA.",0.000572536884237734,0.000289449320042198,0.00124035363067806
2023-11-20,"oth",0.344140592018336,0.286694763236825,0.383583374796128
2023-11-27,"TS.LKD",0.0923106191670996,0.0658409478472032,0.132734816257782
2023-11-27,"LVZS",0.0851281331044701,0.0570556490765473,0.132242125317285
2023-11-27,"LSDP",0.166143844549227,0.112595281531596,0.246247475451105
2023-11-27,"LRLS",0.0560489961740293,0.039861335682316,0.0836303750487805
2023-11-27,"DP",0.0387110564221536,0.0201437552418421,0.0938617263086907
2023-11-27,"LP",0.0296288541661996,0.0204118378054455,0.0472191372589778
2023-11-27,"LSDDP.LRP",0.0285802093665413,0.0151544724994969,0.0733516683366499
2023-11-27,"LLRA.KSS",0.0187479536382641,0.0105514705642102,0.0448719462952459
2023-11-27,"TT.LT",0.0218197148771077,0.0138071476873994,0.042094366413335
2023-11-27,"VL",0.0779771741216623,0.0478754670833409,0.142484621687471
2023-11-27,"NA.",0.000690710085576433,0.000353697264150739,0.00148494534550235
2023-11-27,"oth",0.343955846719133,0.286627894768543,0.383352384124902
2023-12-05,"TS.LKD",0.0924723946598519,0.0656941389476853,0.1327757451451
2023-12-05,"LVZS",0.0851814183085176,0.0570188978572687,0.132084680157952
2023-12-05,"LSDP",0.166293268683897,0.112683669606068,0.24642961300214
2023-12-05,"LRLS",0.0555659925754276,0.0395280283298754,0.0832541007471469
2023-12-05,"DP",0.0387846328041201,0.0202308256674033,0.0948979929577007
2023-12-05,"LP",0.0297367856464648,0.0203847467192161,0.0472984296014609
2023-12-05,"LSDDP.LRP",0.0288507760567708,0.0152709815791615,0.0742797988593383
2023-12-05,"LLRA.KSS",0.0186487784705916,0.0105273502281507,0.0447738308162879
2023-12-05,"TT.LT",0.0214875011526578,0.0135238723609205,0.0412585674988941
2023-12-05,"VL",0.0779442046318675,0.0478272733767576,0.142382872621989
2023-12-05,"NA.",0.000876665916845875,0.00045806090914573,0.00185532648209056
2023-12-05,"oth",0.343295334169005,0.286471923204785,0.383076733292809
2023-12-12,"TS.LKD",0.0926719747828156,0.0658849459233537,0.132967530051124
2023-12-12,"LVZS",0.0852353659700343,0.0570278026487346,0.131985907636049
2023-12-12,"LSDP",0.166332760685441,0.113010896512784,0.247515969546047
2023-12-12,"LRLS",0.0552684330584941,0.0393400868307744,0.0828809581311115
2023-12-12,"DP",0.038989976222962,0.0203544479404199,0.0954546293753267
2023-12-12,"LP",0.0299307551804554,0.0205188540242537,0.0475108452433549
2023-12-12,"LSDDP.LRP",0.0290719592078016,0.0154235289813033,0.0750489096281047
2023-12-12,"LLRA.KSS",0.0185770113314686,0.0105022802141745,0.044654293742
2023-12-12,"TT.LT",0.0211371466542144,0.0132526706314677,0.0405751583953502
2023-12-12,"VL",0.0779204065932768,0.0476469804706477,0.142544101127793
2023-12-12,"NA.",0.00116069261218792,0.000611907624496314,0.00240258212988876
2023-12-12,"oth",0.342874240532916,0.285829419956714,0.382572102262763
2023-12-19,"TS.LKD",0.0928515522567508,0.0659715599990365,0.133297816226826
2023-12-19,"LVZS",0.0853076219558545,0.0569997065844505,0.132262539344614
2023-12-19,"LSDP",0.166585085117659,0.112987751603294,0.247675651865126
2023-12-19,"LRLS",0.0548804877307367,0.039020180662212,0.0821951406108161
2023-12-19,"DP",0.0392542968280456,0.0204994123421735,0.095946765749225
2023-12-19,"LP",0.0300261701828595,0.0205351234588607,0.0477399210163827
2023-12-19,"LSDDP.LRP",0.0292606899394622,0.0154917599616732,0.0755976300329133
2023-12-19,"LLRA.KSS",0.018489681655713,0.010493221857098,0.0443219200034601
2023-12-19,"TT.LT",0.0207442527746742,0.0130175015596137,0.0395678194098991
2023-12-19,"VL",0.0778836226912518,0.0476342547292075,0.142289672523305
2023-12-19,"NA.",0.00161767936621177,0.000879684539177269,0.00334845349787743
2023-12-19,"oth",0.342311302961579,0.285198077679021,0.382404287458836
2023-12-26,"TS.LKD",0.0930314794621464,0.066159099079326,0.13354160644183
2023-12-26,"LVZS",0.0852540294500772,0.0569478766442322,0.132431222577511
2023-12-26,"LSDP",0.166649561185726,0.112935565940273,0.247515678747548
2023-12-26,"LRLS",0.0545719228298484,0.0386985049588785,0.0818162711541345
2023-12-26,"DP",0.0393899061857521,0.020565086578523,0.0962508250212691
2023-12-26,"LP",0.0300785484838046,0.0206064927460317,0.0480037635151233
2023-12-26,"LSDDP.LRP",0.0294217212822502,0.0155476529614539,0.0761699288646429
2023-12-26,"LLRA.KSS",0.0184314310598548,0.0104626839100088,0.044202057502706
2023-12-26,"TT.LT",0.020384933763286,0.0128095015986255,0.0386071600729322
2023-12-26,"VL",0.0778526313781423,0.0477320057683014,0.141889425801668
2023-12-26,"NA.",0.00237030734791496,0.00134093916241886,0.00490706141614784
2023-12-26,"oth",0.341771445498693,0.28477095751441,0.381958149334396
2024-01-02,"TS.LKD",0.0931005819561778,0.0662851506435003,0.133622418894443
2024-01-02,"LVZS",0.0849991937780878,0.056985500257977,0.132294938293977
2024-01-02,"LSDP",0.166715587075679,0.11300341287439,0.247513224011237
2024-01-02,"LRLS",0.0542975190657768,0.0382864266625759,0.0813898643533767
2024-01-02,"DP",0.0394868399999758,0.0206291626791347,0.0959693430984973
2024-01-02,"LP",0.0301571963409148,0.0206905200228968,0.0480947718055063
2024-01-02,"LSDDP.LRP",0.0295378007122965,0.0155735440175909,0.0761324924513688
2024-01-02,"LLRA.KSS",0.018370135867013,0.0104130483494516,0.0441336756746453
2024-01-02,"TT.LT",0.0200168856120337,0.0125726857635707,0.0378375206318215
2024-01-02,"VL",0.0777587580542736,0.0476852153694751,0.141837224927857
2024-01-02,"NA.",0.00358071906434329,0.00205085677102234,0.00724324567413489
2024-01-02,"oth",0.340825578047085,0.284122742467263,0.381088131805549
2024-01-09,"TS.LKD",0.0932183144026267,0.0663072050511124,0.133509921588035
2024-01-09,"LVZS",0.0847880218469325,0.0568736421658119,0.132133663222756
2024-01-09,"LSDP",0.166400908397843,0.113242813683432,0.247422002380954
2024-01-09,"LRLS",0.0538999898710464,0.0380004859467685,0.0809043280318262
2024-01-09,"DP",0.0394774959257537,0.0208983162624281,0.0960693126852576
2024-01-09,"LP",0.0301639422426446,0.0207499047267052,0.0479317703800873
2024-01-09,"LSDDP.LRP",0.0295752699143794,0.0155215320908654,0.0767471764416407
2024-01-09,"LLRA.KSS",0.0183155939573947,0.0103497251882243,0.0438968958021481
2024-01-09,"TT.LT",0.0196279294053609,0.0122923946454937,0.0370974819299402
2024-01-09,"VL",0.0777225178841068,0.0475375988450832,0.141700898828585
2024-01-09,"NA.",0.00542031807801045,0.00313579359302526,0.0111674556524347
2024-01-09,"oth",0.339666094221059,0.283671652473554,0.38009240904922
2024-01-16,"TS.LKD",0.0930887258207303,0.0663228056954211,0.133863932567501
2024-01-16,"LVZS",0.0844484221012824,0.0566768629556395,0.13220344853237
2024-01-16,"LSDP",0.165983315596971,0.112885538879497,0.246970170803128
2024-01-16,"LRLS",0.0535551350752858,0.0378134087135532,0.0805224660528914
2024-01-16,"DP",0.0395571587344644,0.0208918125258413,0.0968878215500587
2024-01-16,"LP",0.0301155239821898,0.020770854312237,0.0477637411186543
2024-01-16,"LSDDP.LRP",0.0295681412620775,0.0155809422575657,0.0762500375811817
2024-01-16,"LLRA.KSS",0.018209781957843,0.0102969186829938,0.0437636990598891
2024-01-16,"TT.LT",0.0192481508788518,0.0120014391618785,0.036351092578241
2024-01-16,"VL",0.0776169210113998,0.0473571001756888,0.141635097244846
2024-01-16,"NA.",0.00805769877260113,0.00456202966284584,0.0166613516451303
2024-01-16,"oth",0.338528633189156,0.282423079750384,0.378471720007142
2024-01-23,"TS.LKD",0.092896486290218,0.066319330030095,0.133668446225377
2024-01-23,"LVZS",0.0841615701282709,0.0565727667434796,0.131017365751794
2024-01-23,"LSDP",0.165367231256126,0.112933674819119,0.246296622581598
2024-01-23,"LRLS",0.0531867520261487,0.0375872691973232,0.0800675744896371
2024-01-23,"DP",0.0395484465642271,0.0208288918144668,0.0968751950924748
2024-01-23,"LP",0.0300566791208804,0.0207894086172173,0.0476428798027526
2024-01-23,"LSDDP.LRP",0.0294905564046394,0.015531706986495,0.0756047142387206
2024-01-23,"LLRA.KSS",0.0180977840139629,0.0102397031010255,0.0434799852933861
2024-01-23,"TT.LT",0.018871029759386,0.0117664498655583,0.0355955135906384
2024-01-23,"VL",0.0772470011492941,0.0470774265446608,0.140453577881443
2024-01-23,"NA.",0.0114255046643473,0.00639619287002694,0.0238736313868951
2024-01-23,"oth",0.33713393408131,0.281043589856047,0.376930594486482
2024-01-30,"TS.LKD",0.0927919694836649,0.0662470008999591,0.133965680320694
2024-01-30,"LVZS",0.0837868361109944,0.0562525917299804,0.130914451289272
2024-01-30,"LSDP",0.164806147814041,0.112815748150869,0.245567740407258
2024-01-30,"LRLS",0.0528029708426265,0.0374053439677936,0.0795711442586672
2024-01-30,"DP",0.0397065898104108,0.0208570569307323,0.0965798187278739
2024-01-30,"LP",0.0299722285445669,0.0207877620845156,0.0474796486848462
2024-01-30,"LSDDP.LRP",0.0293722010484313,0.0155120314608931,0.075760827567104
2024-01-30,"LLRA.KSS",0.0179605469374895,0.010150110327925,0.043308867534024
2024-01-30,"TT.LT",0.0185313336964634,0.011483567992362,0.034938403867289
2024-01-30,"VL",0.076937182335846,0.0469471031829085,0.139858147549937
2024-01-30,"NA.",0.0151036406865415,0.0084876782141282,0.031201976850225
2024-01-30,"oth",0.335126974899978,0.279306389810895,0.375357991933001
2024-02-06,"TS.LKD",0.0926875560306038,0.0660067984337564,0.133494198557396
2024-02-06,"LVZS",0.0834954062173583,0.0561510207414813,0.130701431636717
2024-02-06,"LSDP",0.164598035463502,0.112582547625238,0.245007556411195
2024-02-06,"LRLS",0.0524845981920782,0.037097393735374,0.0790408458846761
2024-02-06,"DP",0.0396437784761845,0.0208574215393279,0.0961514276652897
2024-02-06,"LP",0.0299158605003939,0.0206657916636867,0.0474492781179864
2024-02-06,"LSDDP.LRP",0.0292555426646036,0.0155024494217983,0.0756163301423981
2024-02-06,"LLRA.KSS",0.0178601073561824,0.0100648702605315,0.042922555871507
2024-02-06,"TT.LT",0.0181807708985185,0.0112498911887795,0.0342944099078058
2024-02-06,"VL",0.0767150923019424,0.0467780795196673,0.139588158250748
2024-02-06,"NA.",0.0188002937187331,0.0107870940012468,0.0373596106922384
2024-02-06,"oth",0.333407469879048,0.278130635790236,0.373368129479785
2024-02-13,"TS.LKD",0.0926815686273651,0.0660999465179347,0.133389042468688
2024-02-13,"LVZS",0.0832408249114451,0.0559288028503255,0.130565846684972
2024-02-13,"LSDP",0.164397505130707,0.112251776283809,0.244485234354066
2024-02-13,"LRLS",0.0522153214628992,0.0369482706666078,0.0788105318795239
2024-02-13,"DP",0.0395309214666383,0.0208747642484608,0.0966500270303129
2024-02-13,"LP",0.0298640678075487,0.0206354463572974,0.0473960925230511
2024-02-13,"LSDDP.LRP",0.0291593224586289,0.0154290018345925,0.0753940540099625
2024-02-13,"LLRA.KSS",0.0177326886740545,0.00998567573311731,0.0426587559583629
2024-02-13,"TT.LT",0.0178426962640551,0.0110502661747088,0.0338682349514729
2024-02-13,"VL",0.0764723411941606,0.0466371518400903,0.13885153578214
2024-02-13,"NA.",0.0222525671060698,0.0133646902621089,0.0430065959727825
2024-02-13,"oth",0.3320313773929,0.276412091459823,0.371939752747812
2024-02-20,"TS.LKD",0.092697131100393,0.0660220196229543,0.133434243326432
2024-02-20,"LVZS",0.0828903951384784,0.0556011938885228,0.129907705474898
2024-02-20,"LSDP",0.164063933417691,0.111966530978461,0.244523955871798
2024-02-20,"LRLS",0.0520333449616752,0.0367024030625568,0.0784577936159091
2024-02-20,"DP",0.0394744150073281,0.0208405904226354,0.0962153014608905
2024-02-20,"LP",0.0298159601507904,0.0204897119240634,0.0473814939353637
2024-02-20,"LSDDP.LRP",0.0290834105964518,0.0153840936974803,0.0750175252827121
2024-02-20,"LLRA.KSS",0.0176173784997901,0.00988782768594306,0.0424234464935989
2024-02-20,"TT.LT",0.0175262421880097,0.0108811488526319,0.0331726513580833
2024-02-20,"VL",0.0762092868017654,0.046361540521442,0.137858532901961
2024-02-20,"NA.",0.0253020024834451,0.0159798027065085,0.0483408805679572
2024-02-20,"oth",0.330661760782498,0.275172782905771,0.370520212615129
2024-02-27,"TS.LKD",0.0928733185548587,0.0661417008488057,0.133091537701608
2024-02-27,"LVZS",0.0825887672509463,0.0552872554943934,0.129110529354384
2024-02-27,"LSDP",0.163709619534311,0.111760423162024,0.244337569782342
2024-02-27,"LRLS",0.0519058751101871,0.0365795864101071,0.0780431518994748
2024-02-27,"DP",0.039275937114528,0.0208063414826224,0.0956152594659057
2024-02-27,"LP",0.0297450178035888,0.0205176259679058,0.0474093417299275
2024-02-27,"LSDDP.LRP",0.0289430428766035,0.0153509190569212,0.0743189607770531
2024-02-27,"LLRA.KSS",0.0175087464237873,0.0098013095212847,0.042154996474895
2024-02-27,"TT.LT",0.0172588650126686,0.010674206082406,0.0326327155145704
2024-02-27,"VL",0.0759825782369963,0.0460951635784777,0.137540761225697
2024-02-27,"NA.",0.0276114501139623,0.018185653621544,0.0523682189927185
2024-02-27,"oth",0.3297747079348,0.27466161971818,0.369251457053211
2024-03-05,"TS.LKD",0.092925321401543,0.066119347185207,0.133315532058365
2024-03-05,"LVZS",0.0823912821602355,0.0551069385223879,0.12874899975664
2024-03-05,"LSDP",0.163693594965265,0.111482464615167,0.243885052580606
2024-03-05,"LRLS",0.0518515666555568,0.0364838779384082,0.0779336907628947
2024-03-05,"DP",0.0391884290356145,0.0206822336586327,0.0954312247278569
2024-03-05,"LP",0.0297930339265717,0.0204676281208452,0.047249519780519
2024-03-05,"LSDDP.LRP",0.0288992633742812,0.0153287955296291,0.074152621646285
2024-03-05,"LLRA.KSS",0.017469568718631,0.00978809584472346,0.0420471413066684
2024-03-05,"TT.LT",0.017007006408923,0.0105197554332245,0.0322069178993618
2024-03-05,"VL",0.075712582478891,0.0459173053781625,0.137020996430923
2024-03-05,"NA.",0.0294555177728415,0.0197112085099776,0.0552709226063487
2024-03-05,"oth",0.329039736423183,0.273531183683521,0.368260296622096
2024-03-13,"TS.LKD",0.0931646479098464,0.066106105030914,0.133597619532883
2024-03-13,"LVZS",0.0821646204533598,0.055067913297972,0.128338845867828
2024-03-13,"LSDP",0.163469445233571,0.111342116244442,0.243851245176455
2024-03-13,"LRLS",0.0517636733798205,0.0364152055874739,0.0777908715496816
2024-03-13,"DP",0.0391432633982405,0.0205373171288374,0.0951977176222363
2024-03-13,"LP",0.0297999311595461,0.020353095727993,0.0472096256085229
2024-03-13,"LSDDP.LRP",0.0288349862708162,0.0153127058900366,0.0742326770948653
2024-03-13,"LLRA.KSS",0.0173844943861395,0.00977062625188661,0.0418539651003091
2024-03-13,"TT.LT",0.0167536221870622,0.0103236073670648,0.0317005265546872
2024-03-13,"VL",0.0757448227430264,0.0458544520436586,0.137017518815372
2024-03-13,"NA.",0.0308660648395386,0.0208324233367264,0.0576376376135616
2024-03-13,"oth",0.328584579008027,0.272549788045786,0.367400838658037
2024-03-20,"TS.LKD",0.0934088012148407,0.0663299461834573,0.134108669496335
2024-03-20,"LVZS",0.0819854523835196,0.0548786867101322,0.127918323137244
2024-03-20,"LSDP",0.163374618056962,0.1109972232287,0.243772915831621
2024-03-20,"LRLS",0.0517740939143227,0.0363523106407936,0.0775706903413697
2024-03-20,"DP",0.0389715195531306,0.0204313844621827,0.0948927121816961
2024-03-20,"LP",0.0298245174309736,0.0202373621859926,0.0473921405036687
2024-03-20,"LSDDP.LRP",0.0287645345405884,0.0152897866340689,0.0744205529848835
2024-03-20,"LLRA.KSS",0.0173223335153158,0.00975127992406092,0.0416840663369387
2024-03-20,"TT.LT",0.0165172619306427,0.0101831387054284,0.0312610774785292
2024-03-20,"VL",0.0757295138371503,0.0456968808680927,0.137320526130499
2024-03-20,"NA.",0.0324673308342538,0.021873446952284,0.0608902068624572
2024-03-20,"oth",0.32801683956307,0.272561569105181,0.366554016999946
2024-03-27,"TS.LKD",0.0936096597440653,0.0665120326683401,0.134441320589967
2024-03-27,"LVZS",0.0816676606638843,0.0546393072038924,0.127460534343111
2024-03-27,"LSDP",0.162768205753372,0.110398747611764,0.242841640071628
2024-03-27,"LRLS",0.051720278936698,0.0362769920652264,0.0773246316160864
2024-03-27,"DP",0.0387053108441016,0.0202670211889688,0.093890361877203
2024-03-27,"LP",0.0297416408368405,0.0201149435375276,0.0472933433741676
2024-03-27,"LSDDP.LRP",0.0286589884464113,0.0152697710650484,0.0741440529906495
2024-03-27,"LLRA.KSS",0.0172349687890968,0.00973468047034358,0.0415182043622331
2024-03-27,"TT.LT",0.0162761472737941,0.0100432452455636,0.0308319928620919
2024-03-27,"VL",0.0754801092173802,0.0455090011221828,0.137424250900462
2024-03-27,"NA.",0.0348401228432006,0.023307716020786,0.0658900763892224
2024-03-27,"oth",0.326982815831633,0.271422013535823,0.365028485910968
2024-04-03,"TS.LKD",0.0937018570713609,0.0666552595060353,0.134639401145336
2024-04-03,"LVZS",0.0812494383747384,0.054388824257997,0.127314516761944
2024-04-03,"LSDP",0.162258341838413,0.110111660365509,0.241878501080586
2024-04-03,"LRLS",0.0515959764459559,0.0362167700267826,0.0770254724141758
2024-04-03,"DP",0.0382847541126558,0.0200479289619339,0.0933575367059417
2024-04-03,"LP",0.0296533829806386,0.0200496679808036,0.0473618732500457
2024-04-03,"LSDDP.LRP",0.0285245781096995,0.0151387040330331,0.073842189348284
2024-04-03,"LLRA.KSS",0.0171161982818407,0.00972525047919762,0.0414845437237183
2024-04-03,"TT.LT",0.0160258882499898,0.00986882375328988,0.0303113038260821
2024-04-03,"VL",0.0752140268991263,0.0452613731249291,0.135971623459881
2024-04-03,"NA.",0.0383605362140443,0.0255155004074333,0.0724924817347999
2024-04-03,"oth",0.32558717125488,0.270235207001253,0.363626371221464
2024-04-10,"TS.LKD",0.0938284734663336,0.0668919625542884,0.134863660414748
2024-04-10,"LVZS",0.080782077349402,0.0540109711391684,0.12682178183045
2024-04-10,"LSDP",0.161502538549617,0.109425377141405,0.24092989500422
2024-04-10,"LRLS",0.0514198260291769,0.0359494488335267,0.0766386465003732
2024-04-10,"DP",0.0378319701198926,0.0197627628084541,0.0922119922793765
2024-04-10,"LP",0.0295343541294563,0.0199723554884409,0.0470926270559629
2024-04-10,"LSDDP.LRP",0.0283792019888227,0.0150213071970917,0.0735720961989216
2024-04-10,"LLRA.KSS",0.0170219439029557,0.00961763578759817,0.0411808196003661
2024-04-10,"TT.LT",0.0157689524904229,0.00971076091688335,0.0298543196040037
2024-04-10,"VL",0.0747862829138145,0.0449585030805133,0.134720387445068
2024-04-10,"NA.",0.0427685523753043,0.0285998691623927,0.0816240062805145
2024-04-10,"oth",0.323818939301086,0.268810566848667,0.361694222523445
2024-04-17,"TS.LKD",0.0937782152395486,0.0668013554962177,0.134861187966296
2024-04-17,"LVZS",0.0801646151247283,0.0537065635672866,0.125683871053278
2024-04-17,"LSDP",0.160633649650525,0.10898142544946,0.240338621189247
2024-04-17,"LRLS",0.0512454923421344,0.0358209124844206,0.07660654504514
2024-04-17,"DP",0.0372612179037077,0.019567186579733,0.0908807044859406
2024-04-17,"LP",0.0293591345936334,0.0197968845756258,0.0466835616002411
2024-04-17,"LSDDP.LRP",0.0281672234974387,0.0148714647178089,0.0736189391988905
2024-04-17,"LLRA.KSS",0.0169199760581951,0.0094933239169725,0.0407238115212014
2024-04-17,"TT.LT",0.0155171253956059,0.00952569143755969,0.029464170674318
2024-04-17,"VL",0.0744770721572222,0.0446979219642798,0.134159827136301
2024-04-17,"NA.",0.0478432069031495,0.0318313702618088,0.0900405152401481
2024-04-17,"oth",0.321740890008836,0.266965259378919,0.35941442242455
2024-04-24,"TS.LKD",0.0936624479152159,0.0666555369898121,0.134233414256245
2024-04-24,"LVZS",0.0794444427923316,0.0532821347515147,0.125047026937586
2024-04-24,"LSDP",0.159519023200633,0.108398509386805,0.239118783107036
2024-04-24,"LRLS",0.0510552919538561,0.0355340136424116,0.0763995568406961
2024-04-24,"DP",0.0367063290235436,0.0193316254166255,0.0888691972061783
2024-04-24,"LP",0.0291807276787416,0.0195868587108989,0.0463665257361375
2024-04-24,"LSDDP.LRP",0.0279201791161666,0.0147548648334781,0.0735491535571236
2024-04-24,"LLRA.KSS",0.0167670342320672,0.00944005219788246,0.0404915945540759
2024-04-24,"TT.LT",0.0152433904768631,0.00933873719105749,0.0290944739971593
2024-04-24,"VL",0.0741569113753265,0.0446418443537946,0.134005898605545
2024-04-24,"NA.",0.0539560593843939,0.0355968408071653,0.101334634359665
2024-04-24,"oth",0.319781484567682,0.264215253682081,0.357399118048172
2024-05-01,"TS.LKD",0.093342925869772,0.0664993736067412,0.133648055823166
2024-05-01,"LVZS",0.0787419808709304,0.0525374808310437,0.123759249344424
2024-05-01,"LSDP",0.15831712995183,0.107289926195615,0.237583130452184
2024-05-01,"LRLS",0.050757456728967,0.0353015231374218,0.0760355888601307
2024-05-01,"DP",0.0360138126868893,0.0188321420913159,0.0873242748783789
2024-05-01,"LP",0.0289603163818742,0.0194718970566544,0.0460719035224632
2024-05-01,"LSDDP.LRP",0.0277590814380058,0.014619997277021,0.072813646307134
2024-05-01,"LLRA.KSS",0.0166251573186748,0.0093794860292473,0.0401957919297825
2024-05-01,"TT.LT",0.0149892755830867,0.00913638789813599,0.0287473568248596
2024-05-01,"VL",0.0736744463765152,0.0444748674176063,0.133179668016074
2024-05-01,"NA.",0.0604636723659834,0.0403956048401256,0.112644888633462
2024-05-01,"oth",0.317333962279769,0.260941698714303,0.354560356000022
2024-05-08,"TS.LKD",0.0932436428114145,0.0661398324965395,0.133415037756699
2024-05-08,"LVZS",0.0779745990230519,0.0518827680324281,0.122763117142668
2024-05-08,"LSDP",0.157063501070909,0.106418731607867,0.236122494951062
2024-05-08,"LRLS",0.0505251178770298,0.0350369120536615,0.0756306058501072
2024-05-08,"DP",0.0352945275110375,0.0183966747453702,0.085836406098965
2024-05-08,"LP",0.0286990668424277,0.0192382504703678,0.0455908138689736
2024-05-08,"LSDDP.LRP",0.0275069666699823,0.0145147690708174,0.0721082705873608
2024-05-08,"LLRA.KSS",0.0164481768331929,0.00931057240170734,0.0399004112767958
2024-05-08,"TT.LT",0.0147422811787062,0.00896041224112435,0.0282264736043569
2024-05-08,"VL",0.0733801210691143,0.0440566326854989,0.132285330602284
2024-05-08,"NA.",0.067425778051206,0.0448272489348631,0.126205488131902
2024-05-08,"oth",0.314553951654515,0.2593608550317,0.351632378516496
2024-05-15,"TS.LKD",0.0931633666670868,0.0658436849325137,0.1336122845299
2024-05-15,"LVZS",0.0773370778665037,0.0513357021846293,0.121571409663616
2024-05-15,"LSDP",0.15599668592544,0.105398480726391,0.234637403636204
2024-05-15,"LRLS",0.0502790723778712,0.034732852585385,0.0752459369299537
2024-05-15,"DP",0.0346197186286184,0.0180214521909594,0.0840729134657777
2024-05-15,"LP",0.0284870437490416,0.0190423819090545,0.0454358354021037
2024-05-15,"LSDDP.LRP",0.0272229735651316,0.0144587095532247,0.0713360786804425
2024-05-15,"LLRA.KSS",0.0162977316125657,0.00922673144460654,0.0395986912336797
2024-05-15,"TT.LT",0.0144818139795569,0.00878385256605244,0.0277205369794572
2024-05-15,"VL",0.0729723601336173,0.0436639216068516,0.13137171647435
2024-05-15,"NA.",0.0735372032056342,0.0493147982285969,0.135447562906755
2024-05-15,"oth",0.312022938094335,0.257038883182273,0.349258481909031
2024-05-22,"TS.LKD",0.0931421228543589,0.065689618312056,0.133503600716174
2024-05-22,"LVZS",0.0766926100040313,0.0510880328253735,0.120739055946171
2024-05-22,"LSDP",0.155167996658044,0.104266100371714,0.232673435654053
2024-05-22,"LRLS",0.050130426427619,0.0346785461451733,0.0751870485064531
2024-05-22,"DP",0.0339320074210752,0.0176345186949292,0.0827197368612624
2024-05-22,"LP",0.0282918164557908,0.0188471022093848,0.0452162523406041
2024-05-22,"LSDDP.LRP",0.0270744579296711,0.0143136518346448,0.0704890168105648
2024-05-22,"LLRA.KSS",0.01618845198688,0.00918426905019608,0.0393715138614815
2024-05-22,"TT.LT",0.0142960005118282,0.00858229179761675,0.0272633379405059
2024-05-22,"VL",0.0728094283577319,0.043657314782262,0.131421853446168
2024-05-22,"NA.",0.0784805230184464,0.0528075252293491,0.144080067524672
2024-05-22,"oth",0.310148647897982,0.255820005723771,0.348134078818878
2024-05-29,"TS.LKD",0.0932878254939788,0.0660874309615506,0.133961055425282
2024-05-29,"LVZS",0.0761710238477852,0.0507743169239235,0.120669121661357
2024-05-29,"LSDP",0.154539141251776,0.103650873541138,0.232091634342579
2024-05-29,"LRLS",0.0501193823164993,0.0346778215219245,0.07505126933702
2024-05-29,"DP",0.0332204354668759,0.0172896511380671,0.0812379151193907
2024-05-29,"LP",0.0281357186047419,0.0187349793483318,0.0448776567261154
2024-05-29,"LSDDP.LRP",0.0269027402245001,0.0141919059829097,0.0700673570574438
2024-05-29,"LLRA.KSS",0.0161029533676735,0.00915339446355062,0.0391787169340546
2024-05-29,"TT.LT",0.0141264413263176,0.00850542430245057,0.0269204476966037
2024-05-29,"VL",0.0727476767869028,0.0439720600554402,0.131076253610622
2024-05-29,"NA.",0.0819436769280916,0.0550858816205684,0.149495134660791
2024-05-29,"oth",0.308988077787312,0.254470338793552,0.346653793079376
2024-06-05,"TS.LKD",0.093643407468595,0.0664227574347049,0.134637237215615
2024-06-05,"LVZS",0.0758409504993183,0.0507803157840952,0.120517439504136
2024-06-05,"LSDP",0.1543918445602,0.103272605018767,0.23190723463594
2024-06-05,"LRLS",0.0502321762231036,0.0348059838089019,0.075043456584767
2024-06-05,"DP",0.0326860956724798,0.0170041217768315,0.0802974434011502
2024-06-05,"LP",0.0279939635862499,0.0186762689460854,0.0446053146098513
2024-06-05,"LSDDP.LRP",0.0267905751296314,0.0141141442057865,0.0699005099304452
2024-06-05,"LLRA.KSS",0.0160663957778319,0.00911988051778623,0.0389594707824442
2024-06-05,"TT.LT",0.0140131031732661,0.00845158824490887,0.0266499137585947
2024-06-05,"VL",0.0729874826752714,0.0440402006285044,0.13121249767993
2024-06-05,"NA.",0.0835023920856771,0.0563971028448287,0.15325065811797
2024-06-05,"oth",0.30856089715812,0.253939796290891,0.345860391362935
2024-06-12,"TS.LKD",0.0941227685904072,0.0666719027911327,0.135473784252723
2024-06-12,"LVZS",0.0756856451299144,0.0504754056858407,0.120340979743768
2024-06-12,"LSDP",0.154446489236052,0.10367782625491,0.232091167736059
2024-06-12,"LRLS",0.0504241094466464,0.0349821394289501,0.0754640730490799
2024-06-12,"DP",0.0321128224831667,0.0166918266262968,0.0793978313585216
2024-06-12,"LP",0.0278538290502603,0.0186349132720692,0.0444170655311053
2024-06-12,"LSDDP.LRP",0.0267124724349998,0.0140816876428577,0.0695705164597031
2024-06-12,"LLRA.KSS",0.0160322998073349,0.00913492072711408,0.0388630626346894
2024-06-12,"TT.LT",0.013910617517238,0.0084100548294274,0.0264901776616482
2024-06-12,"VL",0.0732944545584265,0.0441684103907669,0.131914177672468
2024-06-12,"NA.",0.0838763552309742,0.0572728220653028,0.151753350025036
2024-06-12,"oth",0.308323699023728,0.253585284327774,0.346116987634745
2024-06-19,"TS.LKD",0.0946569608296411,0.0670277986539583,0.136004019141934
2024-06-19,"LVZS",0.0756424474254839,0.0503099866892427,0.119832560282201
2024-06-19,"LSDP",0.154689234569059,0.10417078059299,0.233045561638625
