"date","party","res","mandates"
"2025-07-24","TS.LKD",0.221723894520347,19
"2025-07-24","LVZS",0.108755471570337,10
"2025-07-24","LSDP",0.179500994231787,16
"2025-07-24","LRLS",0.123641120205145,11
"2025-07-24","DP",0.023612205193383,0
"2025-07-24","LP",0.0376900867179881,0
"2025-07-24","LLRA.KSS",0.0385355081464984,0
"2025-07-24","VL",0.0946098752805567,8
"2025-07-24","NA.",0.0637993644858587,6
"2025-07-24","NS",0.0211314796481,0
"2025-07-31","TS.LKD",0.22227785308939,20
"2025-07-31","LVZS",0.108821445051751,9
"2025-07-31","LSDP",0.17781194075763,16
"2025-07-31","LRLS",0.123425750613714,11
"2025-07-31","DP",0.0235748165975037,0
"2025-07-31","LP",0.0377545884000731,0
"2025-07-31","LLRA.KSS",0.0384244642842822,0
"2025-07-31","VL",0.0935947750366779,8
"2025-07-31","NA.",0.0661347646680083,6
"2025-07-31","NS",0.02117960150097,0
"2025-08-07","TS.LKD",0.222679568761545,20
"2025-08-07","LVZS",0.108781546627385,10
"2025-08-07","LSDP",0.175742047703999,15
"2025-08-07","LRLS",0.123160179921752,11
"2025-08-07","DP",0.023375042060167,0
"2025-08-07","LP",0.0378276733667834,0
"2025-08-07","LLRA.KSS",0.0382899323143479,0
"2025-08-07","VL",0.0926922935726262,8
"2025-08-07","NA.",0.0692878343493976,6
"2025-08-07","NS",0.0211638813219975,0
"2025-08-14","TS.LKD",0.222637649601264,20
"2025-08-14","LVZS",0.108594040809929,10
"2025-08-14","LSDP",0.173762032920791,15
"2025-08-14","LRLS",0.122563577213562,11
"2025-08-14","DP",0.0232378028599753,0
"2025-08-14","LP",0.0377875305244403,0
"2025-08-14","LLRA.KSS",0.0378940565662313,0
"2025-08-14","VL",0.0914638255654814,8
"2025-08-14","NA.",0.0739463586175326,6
"2025-08-14","NS",0.0211131253207931,0
"2025-08-21","TS.LKD",0.222507039993913,20
"2025-08-21","LVZS",0.108346073885213,9
"2025-08-21","LSDP",0.171289430293023,15
"2025-08-21","LRLS",0.122070288822851,11
"2025-08-21","DP",0.0230116607999152,0
"2025-08-21","LP",0.037908701218065,0
"2025-08-21","LLRA.KSS",0.0373616547873158,0
"2025-08-21","VL",0.0899926961661271,8
"2025-08-21","NA.",0.0794818969858913,7
"2025-08-21","NS",0.0210305570476849,0
"2025-08-28","TS.LKD",0.222252562179814,20
"2025-08-28","LVZS",0.108024348321547,9
"2025-08-28","LSDP",0.168995999278899,15
"2025-08-28","LRLS",0.121432200509171,11
"2025-08-28","DP",0.0229081090306407,0
"2025-08-28","LP",0.0378319833114102,0
"2025-08-28","LLRA.KSS",0.0369260837326557,0
"2025-08-28","VL",0.0890711111734091,8
"2025-08-28","NA.",0.0846059826360705,7
"2025-08-28","NS",0.0209516198263827,0
"2025-09-04","TS.LKD",0.222145938047412,19
"2025-09-04","LVZS",0.107789061474874,9
"2025-09-04","LSDP",0.166731360382335,15
"2025-09-04","LRLS",0.120834479340917,11
"2025-09-04","DP",0.0227704364074874,0
"2025-09-04","LP",0.0377119583336323,0
"2025-09-04","LLRA.KSS",0.036539240956849,0
"2025-09-04","VL",0.0880063420790649,8
"2025-09-04","NA.",0.0895724965978494,8
"2025-09-04","NS",0.0208986863795799,0
"2025-09-11","TS.LKD",0.222331650464872,20
"2025-09-11","LVZS",0.107677837432631,9
"2025-09-11","LSDP",0.16454907212046,14
"2025-09-11","LRLS",0.120527736020325,11
"2025-09-11","DP",0.022710110981819,0
"2025-09-11","LP",0.0376627039902579,0
"2025-09-11","LLRA.KSS",0.0362838638149328,0
"2025-09-11","VL",0.0875637659595758,8
"2025-09-11","NA.",0.092759869077457,8
"2025-09-11","NS",0.0209333901376691,0
"2025-09-18","TS.LKD",0.223101965257607,20
"2025-09-18","LVZS",0.107746777907134,9
"2025-09-18","LSDP",0.163019710543921,14
"2025-09-18","LRLS",0.120178397535312,11
"2025-09-18","DP",0.0226617607300588,0
"2025-09-18","LP",0.0376082034869827,0
"2025-09-18","LLRA.KSS",0.035905278206622,0
"2025-09-18","VL",0.0873328333626837,8
"2025-09-18","NA.",0.0944613216201099,8
"2025-09-18","NS",0.0209837513495682,0
"2025-09-25","TS.LKD",0.224136097880122,20
"2025-09-25","LVZS",0.108151498451026,9
"2025-09-25","LSDP",0.16182770980868,14
"2025-09-25","LRLS",0.12026723628992,11
"2025-09-25","DP",0.0226679090612504,0
"2025-09-25","LP",0.0376669728936843,0
"2025-09-25","LLRA.KSS",0.0356852607515048,0
"2025-09-25","VL",0.0875186336598228,8
"2025-09-25","NA.",0.0940332701920218,8
"2025-09-25","NS",0.0210454110119676,0
"2025-10-02","TS.LKD",0.22780771212604,20
"2025-10-02","LVZS",0.104466196304863,9
"2025-10-02","LSDP",0.163420694195523,15
"2025-10-02","LRLS",0.121752221551047,11
"2025-10-02","DP",0.0231038005641497,0
"2025-10-02","LP",0.0382666588036747,0
"2025-10-02","LLRA.KSS",0.0358504959699491,0
"2025-10-02","VL",0.0828317127612798,7
"2025-10-02","NA.",0.0932157696128989,8
"2025-10-02","NS",0.0222847381105748,0
"2025-10-09","TS.LKD",0.229616277678743,20
"2025-10-09","LVZS",0.105279181599145,9
"2025-10-09","LSDP",0.162709525704673,15
"2025-10-09","LRLS",0.12223594116336,11
"2025-10-09","DP",0.0233168826545792,0
"2025-10-09","LP",0.0384766601618791,0
"2025-10-09","LLRA.KSS",0.0357737775798285,0
"2025-10-09","VL",0.0833705060919684,7
"2025-10-09","NA.",0.089807806643162,8
"2025-10-09","NS",0.0224134407226614,0
"2025-10-16","TS.LKD",0.231443639950584,21
"2025-10-16","LVZS",0.106197321438173,9
"2025-10-16","LSDP",0.162089139366426,14
"2025-10-16","LRLS",0.123109371482669,11
"2025-10-16","DP",0.0235159426293059,0
"2025-10-16","LP",0.0387971927937441,0
"2025-10-16","LLRA.KSS",0.0356784004651747,0
"2025-10-16","VL",0.0840393942663777,7
"2025-10-16","NA.",0.0855502069251944,8
"2025-10-16","NS",0.0225793906823506,0
"2025-10-23","TS.LKD",0.23335979790417,21
"2025-10-23","LVZS",0.107261868304818,9
"2025-10-23","LSDP",0.161204296209167,14
"2025-10-23","LRLS",0.123777237298207,11
"2025-10-23","DP",0.0236720682445657,0
"2025-10-23","LP",0.0390216781445479,0
"2025-10-23","LLRA.KSS",0.0354653600672326,0
"2025-10-23","VL",0.0846497863942951,8
"2025-10-23","NA.",0.0818030797197491,7
"2025-10-23","NS",0.0227848277132478,0
"2025-10-30","TS.LKD",0.235154137767304,21
"2025-10-30","LVZS",0.108150089815392,10
"2025-10-30","LSDP",0.159859260839099,14
"2025-10-30","LRLS",0.124429405615449,11
"2025-10-30","DP",0.0237181430529771,0
"2025-10-30","LP",0.03927811684215,0
"2025-10-30","LLRA.KSS",0.0352943331492525,0
"2025-10-30","VL",0.0852642660237406,7
"2025-10-30","NA.",0.078887935287988,7
"2025-10-30","NS",0.0229643116066477,0
"2025-11-06","TS.LKD",0.236713430500733,21
"2025-11-06","LVZS",0.10880365518996,10
"2025-11-06","LSDP",0.158436244439347,14
"2025-11-06","LRLS",0.124964546033252,11
"2025-11-06","DP",0.0238074362088464,0
"2025-11-06","LP",0.0394801775043954,0
"2025-11-06","LLRA.KSS",0.0347648153187633,0
"2025-11-06","VL",0.0854947369552489,7
"2025-11-06","NA.",0.0774013422837945,7
"2025-11-06","NS",0.0231336155656605,0
"2025-11-13","TS.LKD",0.237864168523326,21
"2025-11-13","LVZS",0.109371560808896,10
"2025-11-13","LSDP",0.156945787645246,14
"2025-11-13","LRLS",0.125404258514769,11
"2025-11-13","DP",0.0238187947701811,0
"2025-11-13","LP",0.0394925164027922,0
"2025-11-13","LLRA.KSS",0.0343357350373066,0
"2025-11-13","VL",0.0851527321073312,7
"2025-11-13","NA.",0.0773339694713762,7
"2025-11-13","NS",0.0232804767187748,0
"2025-11-20","TS.LKD",0.238962460191075,21
"2025-11-20","LVZS",0.109746623349838,10
"2025-11-20","LSDP",0.155365421722609,14
"2025-11-20","LRLS",0.125969889605344,11
"2025-11-20","DP",0.0238084657526032,0
"2025-11-20","LP",0.0395332297686129,0
"2025-11-20","LLRA.KSS",0.0339780620690661,0
"2025-11-20","VL",0.0845827497379545,7
"2025-11-20","NA.",0.077657052909355,7
"2025-11-20","NS",0.0233960448935425,0
"2025-11-27","TS.LKD",0.240090366298169,21
"2025-11-27","LVZS",0.110033649399637,10
"2025-11-27","LSDP",0.153811684515955,14
"2025-11-27","LRLS",0.126500439975658,11
"2025-11-27","DP",0.0238969188395325,0
"2025-11-27","LP",0.0395673254782737,0
"2025-11-27","LLRA.KSS",0.0336021737683406,0
"2025-11-27","VL",0.0838002746279934,7
"2025-11-27","NA.",0.0782343854366451,7
"2025-11-27","NS",0.0234627816597951,0
"2025-12-04","TS.LKD",0.241096368905733,21
"2025-12-04","LVZS",0.110577780392569,10
"2025-12-04","LSDP",0.152094532963882,14
"2025-12-04","LRLS",0.127039660990203,11
"2025-12-04","DP",0.0238877705769053,0
"2025-12-04","LP",0.0395958975440597,0
"2025-12-04","LLRA.KSS",0.0333671992470073,0
"2025-12-04","VL",0.0828510498687124,7
"2025-12-04","NA.",0.0788786473492477,7
"2025-12-04","NS",0.0236110921616805,0
"2025-12-11","TS.LKD",0.241854293888882,22
"2025-12-11","LVZS",0.110804582195025,10
"2025-12-11","LSDP",0.150012579662799,13
"2025-12-11","LRLS",0.127438863530396,11
"2025-12-11","DP",0.0238745502336123,0
"2025-12-11","LP",0.0396666531990706,0
"2025-12-11","LLRA.KSS",0.0329503987256667,0
"2025-12-11","VL",0.0821788018953213,7
"2025-12-11","NA.",0.0805026219476955,7
"2025-12-11","NS",0.0237166547215315,0
"2025-12-18","TS.LKD",0.242537910744944,22
"2025-12-18","LVZS",0.111005977988736,10
"2025-12-18","LSDP",0.148071341271679,13
"2025-12-18","LRLS",0.127823012393858,11
"2025-12-18","DP",0.0239474700212026,0
"2025-12-18","LP",0.0396458935447671,0
"2025-12-18","LLRA.KSS",0.032442615938012,0
"2025-12-18","VL",0.0812777860850254,7
"2025-12-18","NA.",0.0824642181589554,7
"2025-12-18","NS",0.0237837738528199,0
"2025-12-25","TS.LKD",0.242917937025957,21
"2025-12-25","LVZS",0.111315737240342,10
"2025-12-25","LSDP",0.146064979914516,13
"2025-12-25","LRLS",0.128333022083522,11
"2025-12-25","DP",0.024044434745049,0
"2025-12-25","LP",0.0396250387410748,0
"2025-12-25","LLRA.KSS",0.0319584012890573,0
"2025-12-25","VL",0.0800840818647331,7
"2025-12-25","NA.",0.0846996474782388,8
"2025-12-25","NS",0.0239567196175094,0
"2026-01-01","TS.LKD",0.243474249755063,21
"2026-01-01","LVZS",0.111262409744122,10
"2026-01-01","LSDP",0.14424801764715,13
"2026-01-01","LRLS",0.128725316175896,11
"2026-01-01","DP",0.0241780909993709,0
"2026-01-01","LP",0.0395739825415976,0
"2026-01-01","LLRA.KSS",0.0315545300213337,0
"2026-01-01","VL",0.0788251098320769,7
"2026-01-01","NA.",0.0871333098463563,8
"2026-01-01","NS",0.0240249834370337,0
"2026-01-08","TS.LKD",0.244064181390996,21
"2026-01-08","LVZS",0.111822680743736,10
"2026-01-08","LSDP",0.142451761095089,13
"2026-01-08","LRLS",0.129456132739663,11
"2026-01-08","DP",0.0242748053631332,0
"2026-01-08","LP",0.0394174343751018,0
"2026-01-08","LLRA.KSS",0.0312593298784527,0
"2026-01-08","VL",0.0773368857415613,7
"2026-01-08","NA.",0.0887353199789915,8
"2026-01-08","NS",0.0241814686932753,0
"2026-01-15","TS.LKD",0.24453832998634,22
"2026-01-15","LVZS",0.11225305317671,10
"2026-01-15","LSDP",0.140676958537177,12
"2026-01-15","LRLS",0.130093494695821,11
"2026-01-15","DP",0.0244748857744159,0
"2026-01-15","LP",0.0394199615669809,0
"2026-01-15","LLRA.KSS",0.030955847112771,0
"2026-01-15","VL",0.0762411551927199,7
"2026-01-15","NA.",0.0899582172558214,8
"2026-01-15","NS",0.0243880967012431,0
"2026-01-22","TS.LKD",0.245666755334371,22
"2026-01-22","LVZS",0.112753047754464,10
"2026-01-22","LSDP",0.138733838870302,12
"2026-01-22","LRLS",0.130804048187734,11
"2026-01-22","DP",0.0245080015069694,0
"2026-01-22","LP",0.0393933802786789,0
"2026-01-22","LLRA.KSS",0.0305283623737665,0
"2026-01-22","VL",0.0753288970333387,7
"2026-01-22","NA.",0.0907031014219391,8
"2026-01-22","NS",0.0245805672384358,0
"2026-01-29","TS.LKD",0.246770153777009,22
"2026-01-29","LVZS",0.113254473130715,10
"2026-01-29","LSDP",0.137327851516817,12
"2026-01-29","LRLS",0.131554624856724,12
"2026-01-29","DP",0.0244704206631898,0
"2026-01-29","LP",0.0395400504871271,0
"2026-01-29","LLRA.KSS",0.0302139416678719,0
"2026-01-29","VL",0.0743059060998389,6
"2026-01-29","NA.",0.090740936875756,8
"2026-01-29","NS",0.0248216409249504,0
"2026-02-05","TS.LKD",0.24786036852573,22
"2026-02-05","LVZS",0.113771067609986,10
"2026-02-05","LSDP",0.136045336122941,12
"2026-02-05","LRLS",0.132220243616803,12
"2026-02-05","DP",0.0246890471966145,0
"2026-02-05","LP",0.0396219259394833,0
"2026-02-05","LLRA.KSS",0.0298379226967211,0
"2026-02-05","VL",0.0735375444743911,6
"2026-02-05","NA.",0.0903906464490398,8
"2026-02-05","NS",0.02502589736829,0
"2026-02-12","TS.LKD",0.249369021796824,22
"2026-02-12","LVZS",0.114453010806421,10
"2026-02-12","LSDP",0.134985733350621,12
"2026-02-12","LRLS",0.133248602849233,12
"2026-02-12","DP",0.024822897452185,0
"2026-02-12","LP",0.0396004987267389,0
"2026-02-12","LLRA.KSS",0.0294369252380175,0
"2026-02-12","VL",0.0724278275419599,6
"2026-02-12","NA.",0.0893643396657186,8
"2026-02-12","NS",0.0252911425722812,0
"2026-02-19","TS.LKD",0.250929730897768,22
"2026-02-19","LVZS",0.115154255277423,10
"2026-02-19","LSDP",0.133963327544914,12
"2026-02-19","LRLS",0.134263971643983,12
"2026-02-19","DP",0.0250222088596657,0
"2026-02-19","LP",0.0397318580195335,0
"2026-02-19","LLRA.KSS",0.0292236004198755,0
"2026-02-19","VL",0.0712861375573838,6
"2026-02-19","NA.",0.087965279919304,8
"2026-02-19","NS",0.0254596298601491,0
"2026-02-26","TS.LKD",0.252343624788914,22
"2026-02-26","LVZS",0.115695617848628,10
"2026-02-26","LSDP",0.132799837554416,12
"2026-02-26","LRLS",0.135256394266763,12
"2026-02-26","DP",0.02522898878646,0
"2026-02-26","LP",0.0395237348059998,0
"2026-02-26","LLRA.KSS",0.029054949962488,0
"2026-02-26","VL",0.0702230749037637,6
"2026-02-26","NA.",0.0872371437349019,8
"2026-02-26","NS",0.025636633347665,0
"2026-03-05","TS.LKD",0.254157953993461,22
"2026-03-05","LVZS",0.116440988398628,10
"2026-03-05","LSDP",0.131379062282254,12
"2026-03-05","LRLS",0.136292438764103,12
"2026-03-05","DP",0.0253105722113883,0
"2026-03-05","LP",0.0394737017725531,0
"2026-03-05","LLRA.KSS",0.0287146655972684,0
"2026-03-05","VL",0.0692920748274102,6
"2026-03-05","NA.",0.0860130064880255,8
"2026-03-05","NS",0.025925535664908,0
"2026-03-13","TS.LKD",0.255280348503636,23
"2026-03-13","LVZS",0.117181195042327,10
"2026-03-13","LSDP",0.130067849667153,11
"2026-03-13","LRLS",0.137186037745976,12
"2026-03-13","DP",0.0254836015253777,0
"2026-03-13","LP",0.0394591249273883,0
"2026-03-13","LLRA.KSS",0.028616697180009,0
"2026-03-13","VL",0.0684961547668363,6
"2026-03-13","NA.",0.0851113519118728,8
"2026-03-13","NS",0.0261176387294244,0
